Job Id,Job Title,Role
3029141319171660,Accountant,Tax Accountant
2919805352524606,Finance Manager,Treasury Manager
827144909412336,Supply Chain Manager,Demand Planner
2319634146049745,Network Engineer,Network Administrator
2971810261743434,Landscape Designer,Sustainable Landscape Specialist
2326850988009714,Social Worker,School Social Worker
1412463959398997,Human Resources Manager,Talent Acquisition Manager
2426282783294376,Marketing Coordinator,Marketing Specialist
414396205069496,Software Engineer,DevOps Engineer
746178396651405,Structural Engineer,Bridge Engineer
560285123542557,Purchasing Agent,Procurement Specialist
1209142353270934,Customer Service Manager,Service Quality Assurance Manager
432207481774896,Graphic Designer,UI/UX Designer
2825607858916935,Social Media Coordinator,Content Creator
2602664630272687,Supply Chain Analyst,Logistics Analyst
2965709495810346,Urban Planner,Environmental Planner
2458494076981438,Network Engineer,Network Administrator
2607046325510485,Legal Advisor,In-House Counsel
532174035043231,Nurse Manager,Clinical Nurse Manager
626981486872743,Psychologist,Research Psychologist
2861108233550168,Sales Consultant,Sales Trainer
2305441054421041,Data Analyst,Data Scientist
1487169155468071,Financial Planner,Tax Planner
56931781552821,Purchasing Agent,Supply Chain Coordinator
895353245933391,Nurse Manager,Nurse Educator
85246885694440,Dental Hygienist,Dental Hygiene Educator
1541870291023137,Registered Nurse,Staff Nurse
1507740678979977,Aerospace Engineer,Systems Engineer
443392158237337,Aerospace Engineer,Avionics Engineer
2443347056935831,Content Writer,Technical Writer
324630917495081,Inventory Analyst,Inventory Control Specialist
1983943494242343,Network Technician,Network Support Specialist
91064111879502,Procurement Specialist,Procurement Manager
918486463779937,Speech Therapist,Pediatric Speech Therapist
3081543566937663,Family Nurse Practitioner,Pediatric Nurse Practitioner
2676969825640979,Software Engineer,DevOps Engineer
99295313375042,Financial Analyst,Budget Analyst
475246449518772,Family Nurse Practitioner,Primary Care Provider
2740734509177097,Database Administrator,Database Developer
1064325864318515,Network Administrator,Network Security Analyst
2792859345216219,Human Resources Manager,Talent Acquisition Manager
2848682598757273,Content Writer,Content Strategist
1400148875705442,Marketing Coordinator,Event Marketing Coordinator
2718651180736617,UX Researcher,User Researcher
2468958105909672,Nurse Practitioner,Acute Care Nurse Practitioner
2251630658823461,Project Manager,IT Project Manager
3094271262441302,Digital Marketing Specialist,SEO Specialist
154845079702164,Procurement Specialist,Procurement Manager
360220487707531,Software Architect,Enterprise Architect
611987243794220,Customer Support Specialist,Customer Success Manager
280227308628329,Systems Analyst,Business Systems Analyst
421057233638075,Family Nurse Practitioner,Primary Care Provider
1272430118108195,SEO Analyst,SEO Content Strategist
1768855261357190,Executive Assistant,Project Coordinator
2548495714149504,Systems Administrator,IT Support Specialist
2943169102102092,Project Manager,IT Project Manager
685589716090817,Social Media Coordinator,Content Creator
2976692566010554,Network Technician,Network Security Specialist
1587474342293129,Art Teacher,Studio Art Teacher
489898360086882,Software Engineer,Backend Developer
1091366357198180,HR Coordinator,Benefits Coordinator
1467392959015038,Finance Manager,Treasury Manager
2343580386725908,Purchasing Agent,Inventory Manager
1463605114170022,HR Generalist,HR Coordinator
1423515613327223,Legal Advisor,Corporate Counsel
807581858652492,Human Resources Manager,Talent Acquisition Manager
1411033376762762,Veterinarian,Small Animal Veterinarian
1476377882513289,Pharmaceutical Sales Representative,Medical Sales Specialist
2180667821146246,Investment Banker,Investment Portfolio Manager
833342537203251,Mechanical Designer,Product Designer
2196822146592418,Tax Consultant,Personal Tax Consultant
444499115250201,Procurement Specialist,Sourcing Analyst
2597358471793145,Market Analyst,Competitive Intelligence Analyst
621684522332115,Digital Marketing Specialist,Social Media Manager
44740448938090,Systems Engineer,Systems Integration Specialist
2803012194321280,Procurement Specialist,Procurement Manager
1913465029228886,Administrative Assistant,Executive Assistant
2830820997991808,Veterinarian,Small Animal Veterinarian
1799775329885641,Digital Marketing Specialist,Social Media Manager
2184007099454671,Aerospace Engineer,Avionics Engineer
251236655706721,Wedding Planner,Wedding Consultant
759146697593404,Art Director,Art Curator
41522721368518,Network Engineer,Network Security Engineer
2331169712713126,Investment Banker,Mergers and Acquisitions Advisor
2620371639250666,Human Resources Manager,Talent Acquisition Manager
605372744549206,Digital Marketing Specialist,SEO Specialist
929718054586796,Pediatrician,Pediatric Specialist
2863862246295282,Civil Engineer,Transportation Engineer
1356429530045340,Operations Manager,Supply Chain Manager
1102354095348430,SEM Specialist,Search Engine Marketer
2461096264680406,Copywriter,Technical Copywriter
390654145921252,Software Architect,Enterprise Architect
2002130564107273,Substance Abuse Counselor,Family Counselor
3096629690265896,Data Engineer,ETL Developer
2967103825846879,Supply Chain Analyst,Logistics Analyst
1210554552103176,Supply Chain Manager,Demand Planner
236325226071758,Legal Assistant,Litigation Support Specialist
1693312420203599,Registered Nurse,Charge Nurse
769000613804220,Database Administrator,Database Security Specialist
2106176916996782,Interior Designer,Hospitality Interior Designer
143926739923584,Physical Therapist,Pediatric Physical Therapist
2845845748266691,Speech Therapist,Pediatric Speech Therapist
1449325409525346,Electrical Engineer,Controls Engineer
1877361730258963,Interior Designer,Commercial Interior Designer
2980747962427485,Teacher,Classroom Teacher
2950298042192442,Architect,Project Architect
1795465055759272,Operations Manager,Supply Chain Manager
574506184518019,UX Researcher,UX Strategist
1024364975173751,UI Developer,UX/UI Designer
957978521975729,Database Developer,NoSQL Database Engineer
3014861846426494,Social Media Manager,Social Media Analyst
1685533238482667,Architectural Designer,Architectural Drafter
3061665707111416,Administrative Assistant,Data Entry Specialist
2310241964031332,Mechanical Engineer,HVAC Engineer
2257259032442505,Social Media Manager,Social Media Analyst
1391119208942660,Network Administrator,Network Engineer
389662932973755,Legal Advisor,Legal Counsel
873721728870583,Email Marketing Specialist,Email Campaign Manager
1436424046938189,Marketing Manager,Product Marketing Manager
1207358967794403,Brand Manager,Brand Strategist
1509719906706274,Technical Writer,Content Writer
2598551551108368,Landscape Architect,Environmental Designer
1630994739718405,Sales Representative,Inside Sales Representative
1126838217386645,Administrative Assistant,Data Entry Specialist
898337932947825,Account Executive,Advertising Account Executive
1393092841648568,Chemical Engineer,Process Engineer
175575123963424,UX/UI Designer,Interaction Designer
1570371359912533,Urban Planner,Transportation Planner
474062637233155,Software Engineer,Frontend Developer
2797670525198875,Customer Success Manager,Account Manager
2644495314133874,Legal Counsel,Intellectual Property Lawyer
1333883346152843,SEO Specialist,SEO Analyst
1622146790196047,Quality Assurance Analyst,QA Tester
408549420759616,Architect,Sustainable Design Specialist
1893244661740302,Structural Engineer,Construction Engineer
394317453440374,Legal Assistant,Paralegal
3029232878880253,Dental Hygienist,Dental Public Health Hygienist
658236882137237,Office Manager,Office Coordinator
2836673408979280,Web Developer,Frontend Web Developer
1925505111532764,Executive Assistant,Personal Assistant
1917922151827775,Mechanical Designer,HVAC Systems Designer
2058899948386834,Systems Administrator,Database Administrator
1393181715813180,Mechanical Designer,HVAC Systems Designer
2611589779355088,Data Analyst,Data Scientist
1991167027627780,IT Manager,IT Director
139531169175948,HR Coordinator,Training Coordinator
1812610170043227,Art Teacher,Fine Arts Instructor
609804567347835,Account Manager,Sales Account Manager
2919864981700203,Accountant,Tax Accountant
375325900720874,Veterinarian,Exotic Animal Veterinarian
3082922215474189,Structural Engineer,Design Engineer
2592304862408652,UX/UI Designer,User Interface Designer
303035018542141,Pharmaceutical Sales Representative,Sales Representative
2348949255109461,Executive Assistant,Personal Assistant
1145250326750772,Systems Engineer,Cloud Systems Engineer
1889923929619860,Database Developer,SQL Database Developer
1309693993357039,Customer Service Manager,Customer Support Manager
1462765705154361,Data Scientist,Data Engineer
1079946344957826,Legal Assistant,Litigation Support Specialist
2316087886361424,Software Tester,Quality Assurance Analyst
1905771349203013,Data Analyst,Business Intelligence Analyst
1324263839909905,Marketing Analyst,Data Analyst
1397827194078009,Investment Banker,Investment Portfolio Manager
2073456066727987,UX/UI Designer,User Interface Designer
986157724081679,Market Research Analyst,Market Researcher
536024141697257,Sales Manager,Sales Team Leader
1764505765449677,Software Engineer,Backend Developer
1622199701120723,Process Engineer,Chemical Engineer
1728048061857913,QA Analyst,Software QA Tester
1642524362449171,Electrical Designer,PCB Designer
1793531996697675,Brand Ambassador,Brand Promoter
2150433790823417,Technical Writer,Instructional Designer
2740255037965752,Pediatrician,Pediatric Surgeon
82795309303208,Human Resources Manager,Talent Acquisition Manager
2165230383960058,Mechanical Designer,CAD Technician
1659202216226405,Event Coordinator,Corporate Event Coordinator
2172238944651243,HR Coordinator,Benefits Coordinator
1546107018086701,Structural Engineer,Design Engineer
2568844156319576,UX/UI Designer,Interaction Designer
2574406183342184,Purchasing Agent,Inventory Manager
2948669820697704,Process Engineer,Chemical Engineer
848821438028122,Architectural Designer,Interior Designer
2316416620340831,Process Engineer,Chemical Engineer
2826393444170103,Architectural Designer,Architectural Drafter
770594754181893,UX/UI Designer,User Interface Designer
890593612993534,Software Tester,Automation Tester
1034560821874137,Marketing Specialist,Digital Marketing Specialist
1356559510172786,Administrative Assistant,Data Entry Specialist
412881404645467,Procurement Manager,Supplier Diversity Manager
1452298480704640,Veterinarian,Exotic Animal Veterinarian
992812500092302,Network Security Specialist,Security Operations Center (SOC) Analyst
1109603429475184,Financial Analyst,Budget Analyst
97780167219001,UX/UI Designer,User Interface Designer
824926249384165,Tax Consultant,Business Tax Consultant
2499909737977743,Research Scientist,Research Analyst
651705590842781,Brand Ambassador,Product Demonstrator
515670296276159,Project Coordinator,Construction Project Coordinator
2089487140555016,Marketing Specialist,Marketing Analytics Specialist
1607039635399003,Data Analyst,Data Scientist
1034261240878130,Copywriter,SEO Copywriter
2337567386066300,Paralegal,Real Estate Paralegal
739427405704864,Back-End Developer,API Developer
138700807916501,Copywriter,SEO Copywriter
28960884915320,Civil Engineer,Water Resources Engineer
2408818734344236,Account Manager,Sales Account Manager
1008581692539402,Litigation Attorney,Corporate Litigator
1563917570468163,Event Planner,Wedding Planner
561077030691834,HR Manager,HR Compliance Specialist
